Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=1000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=2
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=1000-lr_bert0.00005-frozen=TRUE.log'
lr=0.005
lr_bert=5e-05
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=1000-lr_bert0.00005-frozen=TRUE.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=1000-lr_bert0.00005-frozen=TRUE.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
            911 |          42.02 |          90.86 |          71.13 |          75.83 
            912 |          39.38 |          90.86 |          70.85 |          75.90 
            913 |          40.79 |          90.98 |          70.62 |          75.74 
            914 |          38.50 |          90.85 |          70.85 |          76.15 
            915 |          39.63 |          90.77 |          70.54 |          76.10 
            916 |          39.00 |          90.82 |          70.53 |          75.66 
            917 |          38.92 |          90.95 |          70.62 |          75.66 
            918 |          38.13 |          90.91 |          70.36 |          75.97 
            919 |          41.48 |          90.92 |          70.49 |          75.51 
            920 |          40.32 |          91.04 |          70.41 |          75.91 
            921 |          39.12 |          90.98 |          70.35 |          75.50 
            922 |          39.84 |          90.98 |          70.66 |          75.62 
            923 |          39.12 |          90.85 |          70.97 |          75.77 
            924 |          40.50 |          91.07 |          70.89 |          75.81 
            925 |          38.99 |          90.88 |          70.94 |          75.89 
            926 |          40.28 |          90.93 |          71.21 |          75.98 
            927 |          43.68 |          90.99 |          71.01 |          75.87 
            928 |          38.91 |          91.08 |          71.05 |          75.76 
            929 |          36.63 |          90.84 |          71.12 |          75.68 
            930 |          38.29 |          90.79 |          71.19 |          75.83 
            931 |          38.62 |          90.90 |          70.92 |          75.84 
            932 |          37.00 |          90.73 |          70.29 |          75.91 
            933 |          42.66 |          90.98 |          70.75 |          75.92 
            934 |          40.57 |          91.03 |          70.66 |          75.93 
            935 |          42.76 |          91.06 |          70.90 |          76.07 
            936 |          38.28 |          91.03 |          71.03 |          75.97 
            937 |          36.55 |          90.95 |          70.63 |          75.96 
            938 |          39.99 |          90.90 |          71.08 |          76.13 
            939 |          41.10 |          91.10 |          71.17 |          75.97 
            940 |          35.81 |          90.94 |          71.18 |          76.12 
            941 |          40.93 |          91.05 |          71.01 |          76.00 
            942 |          39.30 |          91.06 |          70.88 |          75.89 
            943 |          43.34 |          91.05 |          70.72 |          76.06 
            944 |          39.51 |          91.08 |          70.91 |          76.10 
            945 |          39.99 |          91.03 |          71.16 |          76.03 
            946 |          37.84 |          91.07 |          70.99 |          76.12 
            947 |          38.10 |          91.07 |          71.14 |          76.12 
            948 |          37.20 |          91.10 |          71.29 |          76.15 
            949 |          43.85 |          91.09 |          71.06 |          76.06 
            950 |          43.76 |          91.13 |          70.81 |          76.02 
            951 |          40.88 |          91.05 |          70.87 |          76.16 
            952 |          41.00 |          91.21 |          70.84 |          76.07 
            953 |          40.83 |          91.25 |          71.05 |          75.99 
            954 |          42.11 |          91.21 |          70.82 |          75.77 
            955 |          40.24 |          91.16 |          70.41 |          75.86 
            956 |          37.59 |          90.97 |          70.62 |          75.98 
            957 |          40.73 |          91.06 |          70.78 |          75.94 
            958 |          38.98 |          90.96 |          70.59 |          75.93 
            959 |          40.63 |          90.89 |          71.14 |          75.96 
            960 |          35.93 |          90.95 |          70.86 |          76.04 
            961 |          37.69 |          91.01 |          70.95 |          76.16 
            962 |          40.60 |          91.21 |          71.03 |          75.97 
            963 |          39.58 |          91.01 |          71.24 |          75.98 
            964 |          39.33 |          91.08 |          71.23 |          75.90 
            965 |          39.27 |          91.10 |          70.92 |          75.97 
            966 |          39.80 |          91.14 |          71.00 |          75.81 
            967 |          44.18 |          91.12 |          71.19 |          75.83 
            968 |          42.30 |          91.23 |          71.07 |          75.94 
            969 |          39.08 |          91.09 |          71.37 |          76.11 
            970 |          37.63 |          91.16 |          71.35 |          76.06 
            971 |          42.78 |          91.26 |          71.41 |          76.07 
            972 |          45.01 |          91.26 |          70.95 |          76.17 
            973 |          37.64 |          91.18 |          71.18 |          75.92 
            974 |          41.04 |          91.20 |          71.30 |          76.04 
            975 |          41.36 |          91.17 |          71.07 |          75.98 
            976 |          40.15 |          91.27 |          70.66 |          75.99 
            977 |          39.30 |          91.17 |          70.76 |          75.79 
            978 |          41.12 |          91.25 |          70.90 |          75.95 
            979 |          40.30 |          91.08 |          70.76 |          75.51 
            980 |          43.17 |          91.30 |          71.30 |          76.10 
            981 |          37.98 |          91.20 |          71.66 |          75.99 
            982 |          41.32 |          91.06 |          71.49 |          75.90 
            983 |          42.61 |          91.23 |          71.35 |          75.93 
            984 |          39.48 |          91.16 |          71.28 |          75.95 
            985 |          40.01 |          91.10 |          71.55 |          76.12 
            986 |          39.03 |          91.21 |          71.04 |          75.81 
            987 |          40.82 |          91.35 |          71.22 |          75.88 
            988 |          42.25 |          91.31 |          71.51 |          75.89 
            989 |          42.18 |          90.99 |          71.36 |          76.19 
            990 |          39.89 |          91.25 |          70.93 |          75.68 
            991 |          39.76 |          91.28 |          70.80 |          75.60 
            992 |          38.03 |          91.28 |          71.05 |          75.69 
            993 |          33.57 |          91.25 |          71.32 |          75.88 
            994 |          42.37 |          91.29 |          70.87 |          75.57 
            995 |          40.68 |          91.44 |          71.10 |          75.83 
            996 |          36.51 |          91.31 |          70.99 |          75.87 
            997 |          37.66 |          91.29 |          71.07 |          75.62 
            998 |          40.35 |          91.25 |          71.82 |          76.19 
            999 |          41.82 |          91.32 |          71.93 |          76.01 
--------------------------------------------------------------------------------------
Final eval on test, "save best", best epoch on dev 999, f1-macro, test = 76.01)
--------------------------------------------------------------------------------------
F1 scores
------------------------
              0 = f1 = 84.39, precision = 88.20, recall = 80.89
             CA = f1 = 53.95, precision = 62.76, recall = 47.31
             CC = f1 = 79.54, precision = 77.11, recall = 82.13
             CI = f1 = 74.97, precision = 72.09, recall = 78.09
             CP = f1 = 87.20, precision = 86.05, recall = 88.38
------------------------
Macro-F1 = 76.008Macro-Prescion = 77.239Macro-Recall = 75.361
              precision    recall  f1-score   support

          CP       0.86      0.88      0.87       921
           0       0.88      0.81      0.84      1654
          CI       0.72      0.78      0.75      1164
          CA       0.63      0.47      0.54       260
          CC       0.77      0.82      0.80      1214

   micro avg       0.80      0.80      0.80      5213
   macro avg       0.77      0.75      0.76      5213
weighted avg       0.80      0.80      0.80      5213


Input arguments:
python3 main.py --train data/targer/targer_train.txt --dev data/targer/targer_dev.txt --test data/targer/targer_test.txt --data-io connl-ner-2003 --model BiRNN --embedding-dim 768 --opt adam --save-best yes --patience 100 --rnn-hidden-dim 200 --gpu 2 --epoch-num 1000 --evaluator f1-macro --xlnet True --path_to_bert xlnet-base-cased --special_bert True --lr_bert 0.00005 --logname targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=1000-lr_bert0.00005-frozen=TRUE.log --report-fn targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=1000-lr_bert0.00005-frozen=TRUE.txt --save targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=1000-lr_bert0.00005-frozen=TRUE.hdf5 --bert_frozen TRUE

76.0084
