Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=2
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.log'
lr=0.005
lr_bert=0.005
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
            807 |          45.03 |          90.25 |          70.56 |          75.61 
            808 |          38.78 |          90.50 |          70.44 |          75.59 
            809 |          39.63 |          90.36 |          71.09 |          75.69 
            810 |          41.18 |          90.50 |          71.32 |          75.92 
            811 |          39.14 |          90.40 |          71.15 |          75.57 
            812 |          44.87 |          90.16 |          71.32 |          75.70 
            813 |          43.11 |          90.28 |          71.41 |          75.42 
            814 |          44.39 |          90.37 |          71.22 |          75.50 
            815 |          44.20 |          90.42 |          70.84 |          75.17 
            816 |          44.39 |          90.42 |          70.85 |          75.35 
            817 |          39.30 |          90.32 |          70.83 |          75.34 
            818 |          36.82 |          90.41 |          70.76 |          75.40 
            819 |          37.66 |          90.18 |          70.37 |          75.46 
            820 |          38.24 |          90.27 |          70.56 |          75.52 
            821 |          42.67 |          90.63 |          70.61 |          75.52 
            822 |          37.30 |          90.53 |          70.75 |          75.18 
            823 |          42.14 |          90.52 |          70.77 |          75.31 
            824 |          40.34 |          90.64 |          70.78 |          75.21 
            825 |          44.35 |          90.42 |          71.02 |          75.72 
            826 |          41.67 |          90.51 |          71.18 |          75.38 
            827 |          42.95 |          90.61 |          70.93 |          75.31 
            828 |          41.40 |          90.58 |          70.80 |          75.23 
            829 |          44.47 |          90.42 |          71.12 |          75.40 
            830 |          45.77 |          90.56 |          70.79 |          75.13 
            831 |          39.78 |          90.40 |          70.87 |          75.12 
            832 |          42.29 |          90.53 |          70.85 |          75.24 
            833 |          39.38 |          90.52 |          71.01 |          75.47 
            834 |          41.23 |          90.45 |          70.91 |          75.74 
            835 |          37.21 |          90.38 |          70.96 |          75.60 
            836 |          41.62 |          90.45 |          71.18 |          75.82 
            837 |          38.68 |          90.47 |          71.13 |          75.59 
            838 |          39.48 |          90.56 |          71.10 |          75.65 
            839 |          36.62 |          90.66 |          71.12 |          75.68 
            840 |          38.41 |          90.73 |          71.18 |          75.52 
            841 |          38.04 |          90.78 |          71.14 |          75.86 
            842 |          39.45 |          90.65 |          70.75 |          75.66 
            843 |          39.53 |          90.70 |          71.12 |          75.56 
            844 |          36.36 |          90.72 |          70.95 |          75.58 
            845 |          40.34 |          90.52 |          71.10 |          75.80 
            846 |          39.51 |          90.72 |          70.93 |          75.58 
            847 |          40.22 |          90.47 |          71.15 |          75.78 
            848 |          41.41 |          90.65 |          70.97 |          75.93 
            849 |          41.53 |          90.66 |          70.92 |          75.87 
            850 |          41.87 |          90.67 |          71.25 |          75.63 
            851 |          39.06 |          90.63 |          71.37 |          75.86 
            852 |          37.27 |          90.68 |          71.32 |          75.88 
            853 |          43.05 |          90.38 |          71.05 |          76.02 
            854 |          42.61 |          90.67 |          70.92 |          75.69 
            855 |          44.09 |          90.75 |          70.77 |          75.53 
            856 |          42.42 |          90.78 |          70.92 |          75.84 
            857 |          35.75 |          90.65 |          70.90 |          75.68 
            858 |          37.65 |          90.73 |          70.70 |          75.75 
            859 |          40.08 |          90.63 |          70.81 |          75.81 
            860 |          42.66 |          90.55 |          70.84 |          75.99 
            861 |          42.60 |          90.56 |          71.07 |          75.91 
            862 |          37.97 |          90.48 |          70.64 |          75.85 
            863 |          34.25 |          90.46 |          71.00 |          75.75 
            864 |          38.58 |          90.41 |          70.90 |          75.89 
            865 |          37.40 |          90.48 |          71.01 |          75.88 
            866 |          38.83 |          90.74 |          70.93 |          75.68 
            867 |          45.30 |          90.73 |          71.07 |          75.70 
            868 |          43.39 |          90.79 |          70.99 |          75.90 
            869 |          41.83 |          90.63 |          71.03 |          75.65 
            870 |          36.74 |          90.56 |          70.93 |          75.53 
            871 |          39.74 |          90.68 |          70.75 |          75.41 
            872 |          35.77 |          90.59 |          71.23 |          75.52 
            873 |          37.52 |          90.57 |          71.16 |          75.47 
            874 |          40.59 |          90.61 |          70.98 |          75.68 
            875 |          41.11 |          90.52 |          71.13 |          75.69 
            876 |          41.94 |          90.78 |          70.94 |          75.66 
            877 |          41.92 |          91.01 |          70.77 |          75.47 
            878 |          38.13 |          90.87 |          70.88 |          75.72 
            879 |          43.87 |          90.87 |          70.97 |          75.58 
            880 |          36.21 |          90.97 |          71.15 |          75.74 
            881 |          39.44 |          90.81 |          71.01 |          75.50 
            882 |          40.58 |          90.97 |          71.16 |          75.93 
            883 |          44.97 |          90.98 |          70.62 |          75.97 
            884 |          41.29 |          90.65 |          70.57 |          75.81 
            885 |          39.87 |          90.92 |          70.35 |          75.47 
            886 |          41.74 |          90.87 |          70.33 |          75.59 
            887 |          39.33 |          90.75 |          70.68 |          75.83 
            888 |          39.41 |          91.06 |          70.55 |          75.71 
            889 |          41.31 |          90.80 |          71.20 |          76.25 
            890 |          38.37 |          91.00 |          71.15 |          76.01 
            891 |          44.68 |          91.06 |          71.02 |          75.75 
            892 |          42.12 |          90.84 |          70.87 |          76.00 
            893 |          42.07 |          90.78 |          70.97 |          76.03 
            894 |          46.89 |          90.78 |          70.72 |          75.77 
            895 |          43.82 |          90.96 |          70.99 |          75.89 
            896 |          41.85 |          90.86 |          70.67 |          75.93 
            897 |          38.84 |          90.86 |          70.86 |          75.82 
            898 |          38.31 |          91.01 |          70.65 |          75.96 
            899 |          41.14 |          91.09 |          70.96 |          75.97 
            900 |          39.01 |          90.96 |          70.54 |          75.89 
            901 |          39.68 |          90.88 |          70.89 |          75.80 
            902 |          40.65 |          90.77 |          70.70 |          75.88 
            903 |          42.78 |          90.74 |          70.85 |          75.80 
            904 |          42.72 |          90.63 |          70.89 |          75.77 
            905 |          40.01 |          90.61 |          70.81 |          75.80 
            906 |          40.08 |          90.95 |          71.02 |          76.04 
            907 |          41.24 |          91.02 |          70.75 |          75.99 
            908 |          40.15 |          90.89 |          70.86 |          75.80 
            909 |          36.03 |          90.83 |          70.80 |          75.77 
            910 |          36.98 |          90.74 |          71.04 |          75.84 
            911 |          42.02 |          90.86 |          71.13 |          75.83 
            912 |          39.38 |          90.86 |          70.85 |          75.90 
            913 |          40.79 |          90.98 |          70.62 |          75.74 
            914 |          38.50 |          90.85 |          70.85 |          76.15 
            915 |          39.63 |          90.77 |          70.54 |          76.10 
            916 |          39.00 |          90.82 |          70.53 |          75.66 
            917 |          38.92 |          90.95 |          70.62 |          75.66 
            918 |          38.13 |          90.91 |          70.36 |          75.97 
            919 |          41.48 |          90.92 |          70.49 |          75.51 
            920 |          40.32 |          91.04 |          70.41 |          75.91 
            921 |          39.12 |          90.98 |          70.35 |          75.50 
            922 |          39.84 |          90.98 |          70.66 |          75.62 
            923 |          39.12 |          90.85 |          70.97 |          75.77 
            924 |          40.50 |          91.07 |          70.89 |          75.81 
            925 |          38.99 |          90.88 |          70.94 |          75.89 
            926 |          40.28 |          90.93 |          71.21 |          75.98 
            927 |          43.68 |          90.99 |          71.01 |          75.87 
            928 |          38.91 |          91.08 |          71.05 |          75.76 
            929 |          36.63 |          90.84 |          71.12 |          75.68 
            930 |          38.29 |          90.79 |          71.19 |          75.83 
            931 |          38.62 |          90.90 |          70.92 |          75.84 
            932 |          37.00 |          90.73 |          70.29 |          75.91 
            933 |          42.66 |          90.98 |          70.75 |          75.92 
            934 |          40.57 |          91.03 |          70.66 |          75.93 
            935 |          42.76 |          91.06 |          70.90 |          76.07 
            936 |          38.28 |          91.03 |          71.03 |          75.97 
            937 |          36.55 |          90.95 |          70.63 |          75.96 
            938 |          39.99 |          90.90 |          71.08 |          76.13 
            939 |          41.10 |          91.10 |          71.17 |          75.97 
            940 |          35.81 |          90.94 |          71.18 |          76.12 
            941 |          40.93 |          91.05 |          71.01 |          76.00 
            942 |          39.30 |          91.06 |          70.88 |          75.89 
            943 |          43.34 |          91.05 |          70.72 |          76.06 
            944 |          39.51 |          91.08 |          70.91 |          76.10 
            945 |          39.99 |          91.03 |          71.16 |          76.03 
            946 |          37.84 |          91.07 |          70.99 |          76.12 
            947 |          38.10 |          91.07 |          71.14 |          76.12 
            948 |          37.20 |          91.10 |          71.29 |          76.15 
            949 |          43.85 |          91.09 |          71.06 |          76.06 
            950 |          43.76 |          91.13 |          70.81 |          76.02 
            951 |          40.88 |          91.05 |          70.87 |          76.16 
            952 |          41.00 |          91.21 |          70.84 |          76.07 
            953 |          40.83 |          91.25 |          71.05 |          75.99 
            954 |          42.11 |          91.21 |          70.82 |          75.77 
            955 |          40.24 |          91.16 |          70.41 |          75.86 
            956 |          37.59 |          90.97 |          70.62 |          75.98 
            957 |          40.73 |          91.06 |          70.78 |          75.94 
            958 |          38.98 |          90.96 |          70.59 |          75.93 
            959 |          40.63 |          90.89 |          71.14 |          75.96 
            960 |          35.93 |          90.95 |          70.86 |          76.04 
            961 |          37.69 |          91.01 |          70.95 |          76.16 
            962 |          40.60 |          91.21 |          71.03 |          75.97 
            963 |          39.58 |          91.01 |          71.24 |          75.98 
            964 |          39.33 |          91.08 |          71.23 |          75.90 
            965 |          39.27 |          91.10 |          70.92 |          75.97 
            966 |          39.80 |          91.14 |          71.00 |          75.81 
            967 |          44.18 |          91.12 |          71.19 |          75.83 
            968 |          42.30 |          91.23 |          71.07 |          75.94 
            969 |          39.08 |          91.09 |          71.37 |          76.11 
            970 |          37.63 |          91.16 |          71.35 |          76.06 
            971 |          42.78 |          91.26 |          71.41 |          76.07 
            972 |          45.01 |          91.26 |          70.95 |          76.17 
            973 |          37.64 |          91.18 |          71.18 |          75.92 
            974 |          41.04 |          91.20 |          71.30 |          76.04 
            975 |          41.36 |          91.17 |          71.07 |          75.98 
            976 |          40.15 |          91.27 |          70.66 |          75.99 
            977 |          39.30 |          91.17 |          70.76 |          75.79 
            978 |          41.12 |          91.25 |          70.90 |          75.95 
            979 |          40.30 |          91.08 |          70.76 |          75.51 
            980 |          43.17 |          91.30 |          71.30 |          76.10 
            981 |          37.98 |          91.20 |          71.66 |          75.99 
            982 |          41.32 |          91.06 |          71.49 |          75.90 
            983 |          42.61 |          91.23 |          71.35 |          75.93 
            984 |          39.48 |          91.16 |          71.28 |          75.95 
            985 |          40.01 |          91.10 |          71.55 |          76.12 
            986 |          39.03 |          91.21 |          71.04 |          75.81 
            987 |          40.82 |          91.35 |          71.22 |          75.88 
            988 |          42.25 |          91.31 |          71.51 |          75.89 
            989 |          42.18 |          90.99 |          71.36 |          76.19 
            990 |          39.89 |          91.25 |          70.93 |          75.68 
            991 |          39.76 |          91.28 |          70.80 |          75.60 
            992 |          38.03 |          91.28 |          71.05 |          75.69 
            993 |          33.57 |          91.25 |          71.32 |          75.88 
            994 |          42.37 |          91.29 |          70.87 |          75.57 
            995 |          40.68 |          91.44 |          71.10 |          75.83 
            996 |          36.51 |          91.31 |          70.99 |          75.87 
            997 |          37.66 |          91.29 |          71.07 |          75.62 
            998 |          40.35 |          91.25 |          71.82 |          76.19 
            999 |          41.82 |          91.32 |          71.93 |          76.01 
           1000 |          37.73 |          91.38 |          71.25 |          75.89 
           1001 |          42.02 |          91.25 |          71.47 |          76.08 
           1002 |          37.17 |          91.26 |          71.66 |          76.21 
           1003 |          39.92 |          91.14 |          71.51 |          76.19 
           1004 |          39.45 |          91.26 |          71.49 |          76.04 
           1005 |          41.03 |          91.27 |          71.64 |          76.01 
           1006 |          40.70 |          91.42 |          71.36 |          75.94 
           1007 |          39.89 |          91.40 |          71.62 |          75.78 
           1008 |          36.16 |          91.30 |          71.51 |          75.71 
           1009 |          38.84 |          91.50 |          71.45 |          75.69 
           1010 |          39.04 |          91.16 |          71.64 |          75.83 
           1011 |          42.47 |          91.45 |          71.45 |          75.69 
           1012 |          36.44 |          91.28 |          71.59 |          75.82 
           1013 |          44.11 |          91.18 |          71.70 |          75.95 
           1014 |          38.95 |          91.28 |          71.24 |          75.59 
           1015 |          38.65 |          91.38 |          71.30 |          75.69 
           1016 |          37.00 |          91.39 |          71.33 |          75.70 
           1017 |          38.56 |          91.29 |          71.80 |          76.08 
           1018 |          40.35 |          91.41 |          71.60 |          75.83 
           1019 |          40.22 |          91.40 |          71.49 |          75.84 
           1020 |          38.63 |          91.37 |          71.37 |          75.57 
           1021 |          36.46 |          91.21 |          71.43 |          75.48 
           1022 |          35.69 |          91.24 |          71.41 |          75.61 
           1023 |          37.29 |          91.18 |          71.21 |          75.67 
           1024 |          38.83 |          91.14 |          71.42 |          75.72 
           1025 |          42.32 |          91.13 |          71.34 |          75.86 
           1026 |          37.35 |          91.20 |          71.19 |          75.28 
           1027 |          41.26 |          91.29 |          71.34 |          75.56 
           1028 |          40.91 |          91.29 |          71.09 |          75.44 
           1029 |          42.05 |          91.32 |          71.47 |          75.65 
           1030 |          41.27 |          91.26 |          71.69 |          75.81 
           1031 |          45.14 |          91.44 |          71.55 |          76.00 
           1032 |          40.03 |          91.35 |          71.25 |          76.12 
           1033 |          42.26 |          91.14 |          71.20 |          75.45 
           1034 |          42.50 |          91.25 |          71.49 |          75.66 
           1035 |          37.54 |          91.27 |          70.99 |          75.55 
           1036 |          40.68 |          91.29 |          71.41 |          76.15 
           1037 |          35.87 |          91.30 |          71.56 |          76.17 
           1038 |          36.09 |          91.26 |          71.30 |          76.02 
           1039 |          38.78 |          91.27 |          71.13 |          75.80 
           1040 |          42.83 |          91.31 |          71.00 |          75.76 
           1041 |          37.80 |          91.35 |          71.24 |          75.89 
           1042 |          40.96 |          91.46 |          71.27 |          76.00 
           1043 |          35.22 |          91.35 |          71.14 |          75.74 
           1044 |          37.71 |          91.46 |          71.61 |          76.23 
           1045 |          42.57 |          91.17 |          71.78 |          76.27 
           1046 |          39.86 |          91.33 |          71.42 |          75.99 
           1047 |          35.88 |          91.16 |          71.85 |          76.00 
           1048 |          36.77 |          91.24 |          71.39 |          76.12 
           1049 |          39.93 |          91.38 |          71.23 |          75.95 
           1050 |          36.22 |          91.43 |          71.10 |          75.96 
           1051 |          43.72 |          91.50 |          71.40 |          75.65 
           1052 |          40.13 |          91.55 |          71.03 |          76.33 
           1053 |          41.09 |          91.39 |          71.26 |          75.90 
           1054 |          43.92 |          91.35 |          71.07 |          76.09 
           1055 |          38.44 |          91.44 |          71.51 |          75.96 
           1056 |          38.44 |          91.61 |          71.26 |          76.02 
           1057 |          40.43 |          91.49 |          71.45 |          76.16 
           1058 |          42.40 |          91.41 |          71.46 |          76.31 
           1059 |          37.13 |          91.53 |          70.73 |          75.85 
           1060 |          43.09 |          91.57 |          71.17 |          76.03 
           1061 |          36.67 |          91.65 |          71.03 |          75.82 
           1062 |          43.48 |          91.57 |          71.37 |          76.00 
           1063 |          37.54 |          91.53 |          71.01 |          75.83 
           1064 |          41.14 |          91.59 |          71.15 |          75.56 
           1065 |          41.46 |          91.56 |          71.60 |          75.82 
           1066 |          38.39 |          91.47 |          71.54 |          75.81 
           1067 |          36.64 |          91.61 |          71.32 |          76.02 
           1068 |          38.53 |          91.61 |          71.01 |          75.78 
           1069 |          38.61 |          91.49 |          70.99 |          75.83 
           1070 |          37.81 |          91.52 |          71.36 |          75.75 
           1071 |          38.38 |          91.54 |          71.30 |          75.89 
           1072 |          39.67 |          91.59 |          71.30 |          75.86 
           1073 |          36.82 |          91.56 |          70.91 |          75.78 
           1074 |          40.10 |          91.65 |          70.92 |          75.53 
           1075 |          36.04 |          91.60 |          71.09 |          76.12 
           1076 |          38.49 |          91.42 |          71.07 |          75.96 
           1077 |          41.64 |          91.42 |          70.83 |          75.91 
           1078 |          41.40 |          91.45 |          70.99 |          75.96 
           1079 |          41.82 |          91.60 |          71.39 |          76.13 
           1080 |          36.75 |          91.53 |          71.24 |          75.97 
           1081 |          39.69 |          91.55 |          70.92 |          75.65 
           1082 |          35.13 |          91.55 |          71.17 |          75.74 
           1083 |          36.36 |          91.48 |          71.05 |          75.95 
           1084 |          34.83 |          91.65 |          70.99 |          75.61 
           1085 |          35.82 |          91.61 |          70.75 |          75.71 
           1086 |          39.27 |          91.51 |          71.31 |          75.82 
           1087 |          40.58 |          91.65 |          71.18 |          75.74 
           1088 |          40.46 |          91.62 |          71.23 |          75.96 
           1089 |          38.22 |          91.68 |          70.59 |          75.78 
           1090 |          40.65 |          91.67 |          70.96 |          75.99 
           1091 |          41.59 |          91.51 |          71.12 |          76.60 
           1092 |          41.37 |          91.74 |          70.94 |          76.02 
           1093 |          40.75 |          91.73 |          70.52 |          76.00 
           1094 |          39.60 |          91.69 |          70.92 |          76.20 
           1095 |          36.27 |          91.61 |          70.84 |          76.25 
           1096 |          36.39 |          91.79 |          70.68 |          76.26 
           1097 |          38.79 |          91.69 |          71.12 |          76.08 
           1098 |          36.82 |          91.70 |          70.82 |          75.82 
           1099 |          38.51 |          91.73 |          70.76 |          75.95 
           1100 |          37.68 |          91.78 |          71.11 |          76.07 
           1101 |          37.09 |          91.77 |          70.81 |          75.86 
           1102 |          39.53 |          91.81 |          70.93 |          75.65 
           1103 |          36.67 |          91.72 |          70.81 |          75.83 
           1104 |          38.31 |          91.73 |          70.72 |          75.94 
           1105 |          41.24 |          91.77 |          70.71 |          76.04 
           1106 |          40.84 |          91.77 |          71.01 |          76.04 
           1107 |          38.37 |          91.68 |          71.19 |          76.40 
           1108 |          34.47 |          91.76 |          70.92 |          76.08 
           1109 |          40.60 |          91.63 |          71.17 |          75.80 
           1110 |          40.57 |          91.65 |          71.22 |          75.80 
           1111 |          36.23 |          91.59 |          71.42 |          76.21 
           1112 |          39.32 |          91.64 |          71.09 |          75.75 
           1113 |          37.58 |          91.58 |          71.20 |          76.00 
           1114 |          38.07 |          91.61 |          71.28 |          76.16 
           1115 |          39.09 |          91.50 |          71.23 |          75.77 
           1116 |          38.80 |          91.69 |          71.50 |          75.93 
           1117 |          36.38 |          91.68 |          71.58 |          76.22 
           1118 |          35.28 |          91.68 |          71.26 |          76.19 
           1119 |          38.08 |          91.65 |          71.58 |          76.19 
           1120 |          42.39 |          91.77 |          71.08 |          75.76 
           1121 |          40.25 |          91.69 |          71.37 |          75.63 
           1122 |          38.11 |          91.67 |          71.12 |          75.61 
           1123 |          35.05 |          91.65 |          71.20 |          75.90 
           1124 |          37.64 |          91.60 |          71.31 |          76.07 
           1125 |          35.59 |          91.61 |          71.35 |          75.94 
           1126 |          42.42 |          91.66 |          71.12 |          75.73 
           1127 |          39.17 |          91.72 |          71.38 |          75.95 
           1128 |          42.40 |          91.67 |          71.47 |          75.92 
           1129 |          40.11 |          91.76 |          71.42 |          76.06 
           1130 |          38.62 |          91.78 |          71.36 |          75.98 
           1131 |          44.38 |          91.66 |          71.40 |          75.92 
           1132 |          40.23 |          91.54 |          71.40 |          75.83 
           1133 |          37.51 |          91.73 |          71.45 |          75.85 
           1134 |          39.17 |          91.73 |          71.58 |          75.88 
           1135 |          39.60 |          91.89 |          71.58 |          75.97 
           1136 |          37.83 |          91.69 |          71.42 |          75.53 
           1137 |          38.74 |          91.72 |          71.63 |          75.84 
           1138 |          43.10 |          91.82 |          71.67 |          76.00 
           1139 |          38.82 |          91.83 |          71.30 |          75.76 
           1140 |          38.66 |          91.64 |          71.22 |          75.61 
           1141 |          35.55 |          91.66 |          71.10 |          75.62 
           1142 |          34.87 |          91.62 |          71.58 |          75.93 
           1143 |          41.53 |          91.71 |          71.32 |          75.76 
           1144 |          39.00 |          91.66 |          71.04 |          75.67 
           1145 |          38.55 |          91.69 |          71.30 |          75.58 
           1146 |          41.06 |          91.70 |          71.16 |          75.29 
           1147 |          42.04 |          91.79 |          70.81 |          75.58 
           1148 |          39.09 |          91.61 |          70.99 |          75.69 
           1149 |          37.41 |          91.64 |          71.27 |          75.53 
           1150 |          38.11 |          91.74 |          71.09 |          75.97 
           1151 |          41.85 |          91.82 |          70.95 |          75.91 
           1152 |          42.27 |          91.75 |          71.05 |          76.04 
           1153 |          39.31 |          91.94 |          70.91 |          75.69 
           1154 |          36.92 |          91.78 |          71.22 |          76.13 
           1155 |          40.27 |          91.68 |          71.22 |          76.32 
           1156 |          39.63 |          91.71 |          71.60 |          76.47 
           1157 |          36.77 |          91.63 |          71.18 |          76.35 
           1158 |          35.06 |          91.76 |          71.24 |          76.37 
           1159 |          33.11 |          91.69 |          71.09 |          76.30 
           1160 |          37.66 |          91.70 |          71.35 |          76.12 
           1161 |          39.23 |          91.68 |          71.26 |          76.14 
           1162 |          39.26 |          91.77 |          71.35 |          76.29 
           1163 |          42.32 |          91.85 |          71.21 |          76.14 
           1164 |          32.07 |          91.74 |          71.16 |          76.18 
           1165 |          35.37 |          91.78 |          71.47 |          76.16 
           1166 |          36.68 |          91.79 |          71.16 |          76.13 
           1167 |          39.58 |          91.91 |          71.14 |          76.07 
           1168 |          37.91 |          91.99 |          71.44 |          76.19 
           1169 |          38.08 |          91.79 |          71.24 |          76.27 
           1170 |          37.00 |          91.74 |          71.42 |          76.05 
           1171 |          38.29 |          91.91 |          71.14 |          76.11 
           1172 |          37.94 |          91.89 |          71.28 |          75.87 
           1173 |          40.83 |          91.75 |          71.24 |          75.91 
           1174 |          37.49 |          91.82 |          71.45 |          76.14 
           1175 |          42.11 |          91.80 |          71.46 |          76.23 
           1176 |          39.56 |          91.83 |          71.48 |          76.36 
           1177 |          40.43 |          91.96 |          71.29 |          76.00 
           1178 |          34.21 |          91.91 |          71.27 |          76.21 
           1179 |          36.52 |          91.77 |          71.35 |          76.14 
           1180 |          39.66 |          91.85 |          71.18 |          76.00 
           1181 |          42.69 |          91.81 |          71.41 |          76.02 
           1182 |          42.41 |          91.82 |          71.58 |          75.81 
           1183 |          36.34 |          91.88 |          71.55 |          76.08 
           1184 |          36.67 |          91.72 |          71.45 |          76.05 
           1185 |          34.83 |          91.87 |          71.64 |          76.23 
           1186 |          37.24 |          91.75 |          71.69 |          76.12 
           1187 |          35.41 |          91.95 |          71.56 |          76.13 
           1188 |          40.05 |          92.04 |          71.50 |          76.20 
           1189 |          37.00 |          91.99 |          71.71 |          75.97 
           1190 |          36.57 |          91.93 |          71.93 |          75.85 
           1191 |          40.31 |          91.93 |          71.81 |          76.03 
           1192 |          37.45 |          91.79 |          71.76 |          76.16 
           1193 |          38.07 |          92.13 |          71.90 |          76.19 
           1194 |          40.97 |          91.88 |          71.53 |          76.29 
           1195 |          38.92 |          91.82 |          71.96 |          76.26 
           1196 |          35.84 |          91.90 |          71.97 |          76.13 
           1197 |          43.21 |          91.86 |          71.83 |          76.21 
           1198 |          38.52 |          91.85 |          71.88 |          76.14 
           1199 |          35.04 |          91.95 |          71.80 |          76.03 
           1200 |          33.85 |          91.98 |          71.80 |          76.14 
           1201 |          38.83 |          91.91 |          71.53 |          76.00 
           1202 |          37.60 |          91.93 |          71.50 |          76.03 
           1203 |          37.54 |          91.92 |          71.62 |          75.89 
           1204 |          38.48 |          91.78 |          71.84 |          76.08 
           1205 |          34.60 |          91.85 |          71.85 |          75.82 
           1206 |          38.77 |          91.80 |          71.84 |          75.60 
           1207 |          32.09 |          91.87 |          71.88 |          75.99 
           1208 |          36.95 |          91.67 |          71.84 |          75.81 
           1209 |          38.71 |          91.94 |          71.40 |          76.21 
           1210 |          40.64 |          91.89 |          71.61 |          76.12 
           1211 |          36.90 |          91.79 |          71.68 |          76.04 
           1212 |          39.15 |          91.81 |          71.33 |          76.18 
           1213 |          41.87 |          91.85 |          71.84 |          75.94 
           1214 |          37.11 |          91.83 |          71.55 |          75.76 
           1215 |          35.04 |          91.80 |          71.66 |          75.91 
           1216 |          36.03 |          91.68 |          71.63 |          75.98 
           1217 |          36.76 |          92.00 |          71.34 |          76.20 
           1218 |          41.28 |          92.05 |          71.77 |          76.17 
           1219 |          39.25 |          92.04 |          71.71 |          76.14 
           1220 |          38.32 |          91.79 |          72.15 |          76.13 
           1221 |          44.01 |          91.85 |          71.84 |          75.90 
           1222 |          39.12 |          91.87 |          71.83 |          75.76 
           1223 |          37.42 |          91.93 |          71.76 |          75.66 
           1224 |          35.72 |          91.96 |          71.48 |          75.89 
           1225 |          39.93 |          91.95 |          71.11 |          75.85 
           1226 |          38.46 |          92.01 |          71.26 |          75.88 
           1227 |          35.36 |          92.00 |          71.56 |          75.87 
           1228 |          36.87 |          92.08 |          71.80 |          75.78 
           1229 |          34.84 |          92.02 |          71.75 |          75.69 
           1230 |          38.64 |          92.12 |          71.57 |          75.64 
           1231 |          37.08 |          92.08 |          71.41 |          75.75 
           1232 |          37.53 |          92.04 |          71.40 |          75.72 
           1233 |          41.06 |          91.93 |          71.51 |          75.66 
           1234 |          35.39 |          91.84 |          71.63 |          75.90 
           1235 |          34.80 |          92.01 |          71.60 |          75.62 
           1236 |          33.86 |          91.98 |          71.36 |          75.81 
           1237 |          40.04 |          91.92 |          71.55 |          76.01 
           1238 |          38.05 |          92.12 |          71.34 |          76.03 
           1239 |          39.42 |          92.05 |          71.22 |          75.81 
           1240 |          34.97 |          91.97 |          71.75 |          75.90 
           1241 |          35.49 |          92.05 |          71.25 |          75.87 
           1242 |          41.33 |          92.02 |          71.46 |          76.16 
           1243 |          38.87 |          92.06 |          71.53 |          75.81 
           1244 |          38.53 |          91.98 |          70.78 |          75.45 
           1245 |          38.36 |          92.02 |          71.30 |          76.23 
           1246 |          39.89 |          92.00 |          71.23 |          75.86 
           1247 |          33.11 |          91.98 |          71.50 |          76.13 
           1248 |          37.99 |          92.09 |          71.07 |          76.05 
           1249 |          36.84 |          91.99 |          71.12 |          75.96 
           1250 |          39.54 |          92.10 |          71.36 |          75.97 
           1251 |          36.08 |          91.98 |          71.19 |          75.91 
           1252 |          37.07 |          92.07 |          70.97 |          75.87 
           1253 |          37.51 |          92.04 |          70.91 |          75.94 
           1254 |          40.20 |          92.14 |          71.28 |          75.88 
           1255 |          36.73 |          92.15 |          71.37 |          75.80 
           1256 |          34.77 |          92.02 |          71.60 |          75.59 
           1257 |          38.20 |          92.17 |          71.16 |          75.74 
           1258 |          35.28 |          92.04 |          71.33 |          75.62 
           1259 |          37.85 |          92.05 |          71.27 |          75.71 
           1260 |          38.02 |          91.98 |          71.62 |          75.68 
           1261 |          36.03 |          92.08 |          71.67 |          75.65 
           1262 |          36.63 |          92.16 |          71.24 |          75.91 
           1263 |          39.83 |          92.19 |          71.46 |          76.00 
           1264 |          39.34 |          92.23 |          71.52 |          75.75 
           1265 |          39.20 |          92.16 |          71.52 |          75.81 
           1266 |          34.78 |          92.07 |          71.02 |          75.51 
           1267 |          37.80 |          92.15 |          71.13 |          75.79 
